제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_분류,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
수행평가채점에,,"자기 정치적 성향 반영하는건 실망이다..

첫눈에 반했는데..
보수라고 믿었는데..","수학(106.101) 2024.11.25 23:09:10
조회 355 추천 7 댓글 1",추천 7,조회 355,2024.11.25 23:09:10,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=74&page=1,악플/욕설,0.42555877566337585,0.48234131932258606,0.5067508220672607,0.4784809947013855,0.2936723232269287,0.4347769320011139,0.31101876497268677,0.524189293384552,0.5471622347831726,0.4453308880329132,0.3530121147632599
생일이,,5월 23일이면 어떨거같노?,"523(125.142) 2024.11.22 22:49:52
조회 326 추천 7 댓글 3",추천 7,조회 326,2024.11.22 22:49:52,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=73&page=1,기타 혐오,0.34616872668266296,0.37867844104766846,0.5239700675010681,0.4570047855377197,0.34249600768089294,0.5318538546562195,0.3855717182159424,0.6177313327789307,0.46063148975372314,0.43354207277297974,0.4412803649902344
반갑노...,,동국고 마이너갤,"수학(58.230) 2024.11.22 22:48:37
조회 179 추천 0 댓글 0",추천 0,조회 179,2024.11.22 22:48:37,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=72&page=1,지역,0.32298189401626587,0.3900826871395111,0.45501670241355896,0.47996920347213745,0.3768863379955292,0.5907002687454224,0.41599857807159424,0.5746548175811768,0.5288366079330444,0.3542679250240326,0.48200929164886475
수능 D-3 갤러들에게,,"다들 고마웠고
다같이 잘해보자!!!
화이팅
team-dong gael","동갤러(118.235) 2024.11.10 21:36:14
조회 239 추천 0 댓글 0",추천 0,조회 239,2024.11.10 21:36:14,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=71&page=1,기타 혐오,0.3802395761013031,0.3714763820171356,0.5107110142707825,0.5112754106521606,0.37572142481803894,0.5059388875961304,0.3647691309452057,0.5496323704719543,0.5014905333518982,0.4473661780357361,0.4633488357067108
타면 뒤진다,,지쿠터 타면,"지쿠터 타지마라(211.114) 2024.11.06 10:18:23
조회 201 추천 0 댓글 0",추천 0,조회 201,2024.11.06 10:18:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=70&page=1,지역,0.3664110600948334,0.47097811102867126,0.4029002785682678,0.5442431569099426,0.44835638999938965,0.6891075372695923,0.46421560645103455,0.5826072096824646,0.4859229326248169,0.4050094783306122,0.5301388502120972
"외출ㅇ,ㄴ 지쿠터",,ㅅㅂ,"지쿠터 타지마라(211.114) 2024.11.06 10:17:37
조회 149 추천 2 댓글 0",추천 2,조회 149,2024.11.06 10:17:37,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=69&page=1,기타 혐오,0.37569475173950195,0.44478586316108704,0.46191930770874023,0.5895352363586426,0.4342647194862366,0.5732457637786865,0.45686963200569153,0.6216194033622742,0.5724266767501831,0.36294370889663696,0.5230446457862854
지쿠터 타지마라 시즌2,,"ㅇㄷ

프롬프트
Gore.scooter.injured.broken.bloody.serious.painful.sprain.die.death.car accident.creepy
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None","지쿠터 타지마라(211.114) 2024.11.06 10:10:05
조회 365 추천 1 댓글 4",추천 1,조회 365,2024.11.06 10:10:05,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=68&page=1,성소수자,0.35241931676864624,0.43154916167259216,0.5881065130233765,0.44724515080451965,0.3192378282546997,0.4525260627269745,0.3184238076210022,0.5394840240478516,0.5244515538215637,0.49377936124801636,0.41088804602622986
동국고 근황,,"자기 성적이 안 좋아서 수시 못 쓰는 걸 수시 못쓴다고 선생님 욕함
자기 자리는 제일 더러운데 분리수거 안한다고 애들한테 욕함
선생님한테 욕하지 말고 자습시간에 자지 말고 공부하고, 애들한테 분리수거 안한다고 욕할 시간에 자기 자리나 깨끗하게 치워줬으면 해❤+","건전한동국고캠페인(180.231) 2024.11.02 23:18:32
조회 1127 추천 43 댓글 2",추천 43,조회 1127,2024.11.02 23:18:32,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=67&page=1,악플/욕설,0.390870064496994,0.45671018958091736,0.5226976871490479,0.451096773147583,0.2983933389186859,0.4202632009983063,0.32400718331336975,0.5455743074417114,0.5676930546760559,0.4774392247200012,0.39558836817741394
집 가고 싶으면 개추,,,"동갤러(211.114) 2024.10.29 15:26:32
조회 303 추천 3 댓글 2",추천 3,조회 303,2024.10.29 15:26:32,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=66&page=1,여성/가족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
학거한,,학교 자체가 거대한 한녀임,"ㅇㅇ(106.101) 2024.10.29 14:55:51
조회 204 추천 4 댓글 1",추천 4,조회 204,2024.10.29 14:55:51,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=65&page=1,기타 혐오,0.37560606002807617,0.37583956122398376,0.3962925672531128,0.47735559940338135,0.3137393593788147,0.5592131614685059,0.42475417256355286,0.5858700275421143,0.5492952466011047,0.388879656791687,0.507502555847168
국제고 ㄹ황,,,"동갤러(211.114) 2024.10.16 20:04:19
조회 520 추천 0 댓글 0",추천 0,조회 520,2024.10.16 20:04:19,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=64&page=1,여성/가족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
근데,,"왜 글 싸지말라고함?
싸면 어케되노","ㅇㅇ(106.101) 2024.10.16 20:01:21
조회 201 추천 0 댓글 1",추천 0,조회 201,2024.10.16 20:01:21,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=63&page=1,기타 혐오,0.3685094714164734,0.38142865896224976,0.4010028839111328,0.47201329469680786,0.36418771743774414,0.5361341238021851,0.43981918692588806,0.6051302552223206,0.5555673241615295,0.3922662138938904,0.4969276487827301
싸지 시원하게 한사바리 박을년 연락 꽂아라,,글싸지르기 ㄴㄴ 게이들아,"동갤러(211.114) 2024.10.10 15:06:04
조회 317 추천 1 댓글 0",추천 1,조회 317,2024.10.10 15:06:04,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=62&page=1,기타 혐오,0.35368311405181885,0.3745547831058502,0.36027535796165466,0.44611456990242004,0.336826354265213,0.5968716740608215,0.4857940375804901,0.6231288313865662,0.5636658072471619,0.3752916157245636,0.5371871590614319
실시간 야붕이 ㅈ됐다,,"라면 먹다가 ㅇㅂ한테 걸림
이럼 선도가냐","동갤러(211.114) 2024.10.09 21:50:05
조회 338 추천 0 댓글 1",추천 0,조회 338,2024.10.09 21:50:05,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=61&page=1,지역,0.3311823904514313,0.4535824954509735,0.3860624134540558,0.4885692000389099,0.36304759979248047,0.6097637414932251,0.4526033401489258,0.585435152053833,0.5357450246810913,0.40890398621559143,0.42464688420295715
선수입장,,동갤주 등장이다 반갑습니노,"동갤러(211.114) 2024.10.09 20:37:07
조회 191 추천 0 댓글 1",추천 0,조회 191,2024.10.09 20:37:07,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=60&page=1,지역,0.369356632232666,0.47068604826927185,0.4177496135234833,0.44228219985961914,0.39842215180397034,0.6359134912490845,0.42220649123191833,0.5412482023239136,0.5375655293464661,0.39543119072914124,0.4898085296154022
동탄국제고 근황ㅇㅇ,,"못생긴 계집애들이 운동장에 처앉아서 예쁜척 사진찍음

뺨싸대기 마려움 ㅇㅈ?","동갤러(211.114) 2024.10.09 20:21:26
조회 676 추천 10 댓글 2",추천 10,조회 676,2024.10.09 20:21:26,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=59&page=1,기타 혐오,0.4031394422054291,0.3815823495388031,0.5523012280464172,0.4868447780609131,0.31786224246025085,0.46818599104881287,0.33170709013938904,0.6359514594078064,0.4968074560165405,0.43502771854400635,0.44369614124298096
수행하기 싫더,,ㅇㅈ?,"동갤러(211.114) 2024.10.09 20:18:39
조회 120 추천 0 댓글 0",추천 0,조회 120,2024.10.09 20:18:39,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=58&page=1,기타 혐오,0.37348487973213196,0.36468416452407837,0.4010360836982727,0.5045449733734131,0.3781585395336151,0.4817367494106293,0.47424009442329407,0.621109664440155,0.5567309260368347,0.372770220041275,0.4578677713871002
야 기분좋다,,추석 덕분에 시오후키보짓물 폭발함 ㅇㅇ,"ㅇㅇ(1.238) 2024.09.14 20:58:22
조회 218 추천 0 댓글 3",추천 0,조회 218,2024.09.14 20:58:22,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=57&page=1,지역,0.33913442492485046,0.43270760774612427,0.3980099856853485,0.463530570268631,0.4435857832431793,0.6464077830314636,0.41458046436309814,0.4645424783229828,0.5533404350280762,0.3623958230018616,0.5100051164627075
갤 뒤졌노,,ㅇ,"동갤러(211.243) 2024.09.14 20:54:27
조회 152 추천 0 댓글 1",추천 0,조회 152,2024.09.14 20:54:27,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=56&page=1,악플/욕설,0.3436691462993622,0.4019637107849121,0.4162016808986664,0.507465124130249,0.40540269017219543,0.5473226308822632,0.4841731786727905,0.5891696214675903,0.5897398591041565,0.3669813573360443,0.47376707196235657
옆 국제고인데,,니들 방송 나갔더라 ㅋ,"동갤러(168.126) 2024.09.12 16:34:02
조회 430 추천 0 댓글 1",추천 0,조회 430,2024.09.12 16:34:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=55&page=1,지역,0.41378358006477356,0.4905109405517578,0.4002527594566345,0.4841880202293396,0.3783332407474518,0.6028176546096802,0.4408993721008301,0.585509181022644,0.5127729177474976,0.3463866710662842,0.48278558254241943
자지보지응디섹스기분좋다,,"예아
- dc official App","ㅇㅇ(106.101) 2024.07.19 19:55:52
조회 389 추천 4 댓글 1",추천 4,조회 389,2024.07.19 19:55:52,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=54&page=1,기타 혐오,0.38085153698921204,0.4015634059906006,0.529215931892395,0.4494834840297699,0.31767722964286804,0.5616208910942078,0.3322400748729706,0.6103081703186035,0.4422987401485443,0.4123050570487976,0.3986983299255371
갤 살아있었노,,"ㅇ
- dc official App","동갤러(146.70) 2024.07.16 16:58:28
조회 114 추천 0 댓글 0",추천 0,조회 114,2024.07.16 16:58:28,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=53&page=1,기타 혐오,0.38198238611221313,0.42937585711479187,0.5046800971031189,0.4695838391780853,0.3364201486110687,0.5800492167472839,0.4010259807109833,0.597970724105835,0.4321775734424591,0.39652466773986816,0.4182616174221039
근황이다,,ㅇㅇ,"동갤러(39.7) 2024.07.04 10:54:23
조회 285 추천 1 댓글 0",추천 1,조회 285,2024.07.04 10:54:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=52&page=1,악플/욕설,0.3527768552303314,0.391679584980011,0.38230881094932556,0.4645081162452698,0.37009358406066895,0.5333956480026245,0.5120194554328918,0.5743261575698853,0.5922943353652954,0.3613134026527405,0.4554268717765808
지쿠터 타지마라,,ㅇㅇ,"동갤러(211.114) 2024.06.26 14:25:04
조회 456 추천 8 댓글 2",추천 8,조회 456,2024.06.26 14:25:04,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=50&page=1,악플/욕설,0.3527768552303314,0.391679584980011,0.38230881094932556,0.4645081162452698,0.37009358406066895,0.5333956480026245,0.5120194554328918,0.5743261575698853,0.5922943353652954,0.3613134026527405,0.4554268717765808
노.,,...,"ㅇㅇ(1.238) 2024.03.03 23:39:21
조회 147 추천 1 댓글 1",추천 1,조회 147,2024.03.03 23:39:21,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=48&page=1,악플/욕설,0.317356675863266,0.40290430188179016,0.3946164846420288,0.4721425175666809,0.3119075298309326,0.543317437171936,0.4800395667552948,0.5625661015510559,0.5717695951461792,0.37070199847221375,0.4238249957561493
무.,,..,"ㅇㅇ(1.238) 2024.03.03 23:39:12
조회 42 추천 0 댓글 0",추천 0,조회 42,2024.03.03 23:39:12,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=47&page=1,악플/욕설,0.32732293009757996,0.3936074674129486,0.3912894129753113,0.48835262656211853,0.32078972458839417,0.5503240823745728,0.4886834919452667,0.5645341873168945,0.5796054601669312,0.3579963147640228,0.4400441348552704
현.,,.,"ㅇㅇ(1.238) 2024.03.03 23:39:02
조회 46 추천 0 댓글 0",추천 0,조회 46,2024.03.03 23:39:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=46&page=1,악플/욕설,0.35673508048057556,0.3979053795337677,0.40159446001052856,0.4907401502132416,0.37811100482940674,0.5764537453651428,0.4777958393096924,0.531827986240387,0.5917767286300659,0.37655624747276306,0.47965601086616516
혹시,,"어느 대학 정도부터 '공부 잘했네?
라는 인식이 드시나요. '공부 진짜 잘
했네' 또는 '공부 나름 잘했네'가
아니라 그냥 딱'공부 잘했네' 이정도요
- dc official App","동갤러(112.167) 2024.02.26 18:22:48
조회 136 추천 0 댓글 0",추천 0,조회 136,2024.02.26 18:22:48,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=45&page=1,기타 혐오,0.36029917001724243,0.39249175786972046,0.5696011781692505,0.4848085343837738,0.31700658798217773,0.5124680995941162,0.31567487120628357,0.5866711139678955,0.49480727314949036,0.4321897625923157,0.48264190554618835
학교만 이쁜 구데기,,"ㄹㅇ
- dc official App","ㅇㅇ(218.50) 2024.01.04 18:10:47
조회 566 추천 3 댓글 1",추천 3,조회 566,2024.01.04 18:10:47,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=44&page=1,기타 혐오,0.38768094778060913,0.41674745082855225,0.4696904718875885,0.45441490411758423,0.32333746552467346,0.5245048999786377,0.4451618194580078,0.5970034599304199,0.49989596009254456,0.3962986171245575,0.4516330659389496
2023 한기대 취업률 80프로(중견이상 61프로),,https://www.joongang.co.kr/article/25218566#home,"짱구 2024.01.02 09:09:20
조회 159 추천 0 댓글 0",추천 0,조회 159,2024.01.02 09:09:20,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=43&page=1,기타 혐오,0.36477479338645935,0.3966173231601715,0.5566242337226868,0.438184529542923,0.30548566579818726,0.43955761194229126,0.34153348207473755,0.5627077221870422,0.5591785311698914,0.44254282116889954,0.3935152292251587
ㅈㄴ 궁금한건데,,"일요일에는 왜 교복을 입고 다니는거임?
자부심 있음?","동갤러(220.88) 2023.08.27 21:40:59
조회 629 추천 6 댓글 1",추천 6,조회 629,2023.08.27 21:40:59,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=42&page=1,기타 혐오,0.3881811201572418,0.37180185317993164,0.5363545417785645,0.48382455110549927,0.3470015823841095,0.5270975232124329,0.35931116342544556,0.5975097417831421,0.5022892355918884,0.46344298124313354,0.4471139907836914
동국갤 활성화 가자,,"오늘 부터 입갤한다
댓글 달고 실베 가보자




없뎃디시콘 보기","스테판커리(211.114) 2023.08.16 13:26:38
조회 517 추천 3 댓글 3",추천 3,조회 517,2023.08.16 13:26:38,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=41&page=1,기타 혐오,0.38453492522239685,0.3968891501426697,0.4764385521411896,0.5061720013618469,0.36017554998397827,0.6216548085212708,0.39802396297454834,0.6257716417312622,0.4688432514667511,0.4188135266304016,0.4017937183380127
영어공부,,"안녕하세요.
동탄국제고학생 대상으로 영어에세이나 영어 과외 합니다
미국에서 아이비리그 다니는 학생이고 성의것 가르쳐 드립니다
관심있으신분 연락 부탁합니다","낸시(115.140) 2023.06.30 19:38:10
조회 429 추천 0 댓글 1",추천 0,조회 429,2023.06.30 19:38:10,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=40&page=1,성소수자,0.377692312002182,0.4543156623840332,0.5758783221244812,0.4618133306503296,0.329619437456131,0.4762937128543854,0.30999892950057983,0.5341647863388062,0.5472723841667175,0.4668577313423157,0.36654427647590637
동국 소식,,그래,"덕다카피바라(118.235) 2023.01.29 22:12:49
조회 648 추천 0 댓글 2",추천 0,조회 648,2023.01.29 22:12:49,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=38&page=1,지역,0.3507407605648041,0.4621082842350006,0.42077139019966125,0.5169371962547302,0.4134350121021271,0.5589956641197205,0.49552494287490845,0.5579683780670166,0.5341750383377075,0.36371564865112305,0.4786470830440521
동국고 전1,,이대 약대 맞음?,"미노(211.234) 2023.01.01 18:34:54
조회 481 추천 0 댓글 0",추천 0,조회 481,2023.01.01 18:34:54,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=37&page=1,기타 혐오,0.4261946976184845,0.4413672387599945,0.4060421288013458,0.5266481041908264,0.4315784275531769,0.5798411965370178,0.4150179624557495,0.6008286476135254,0.4807194471359253,0.4139644205570221,0.48080894351005554
안아줘요,,,"아니치르노 2022.12.02 04:57:23
조회 276 추천 0 댓글 0",추천 0,조회 276,2022.12.02 04:57:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=35&page=2,여성/가족,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
동탄국제고<----------이새끼 병신,,아니 어떻게 학교에 한녀가 남자의 세배 ㅋ,"동국고갤주(211.114) 2022.11.28 09:57:17
조회 1195 추천 17 댓글 1",추천 17,조회 1195,2022.11.28 09:57:17,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=33&page=2,지역,0.4197002351284027,0.43467074632644653,0.3545767664909363,0.5009575486183167,0.40898340940475464,0.5932552814483643,0.4415879547595978,0.504472017288208,0.5449523329734802,0.40210652351379395,0.5242345333099365
동국 대숲 뭐냐,,뭐이리 불만들이 많노 ㅋㅋ,"123(119.204) 2022.11.12 23:27:02
조회 480 추천 1 댓글 0",추천 1,조회 480,2022.11.12 23:27:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=32&page=2,악플/욕설,0.4002622663974762,0.46148446202278137,0.37509533762931824,0.4916623830795288,0.37036725878715515,0.5774731040000916,0.4774877429008484,0.5807088017463684,0.595981240272522,0.3268657922744751,0.4977116882801056
동국인들 모여보자 ㅋㅋ,,동붕이들 이거 보면 인스타 스토리에 올랴봐라 누가 이 글 보는지 본인 궁금함 ㅌㅋ,"동붕(39.125) 2022.11.12 19:16:29
조회 332 추천 1 댓글 0",추천 1,조회 332,2022.11.12 19:16:29,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=31&page=2,기타 혐오,0.4062270522117615,0.47897908091545105,0.4837544560432434,0.5230058431625366,0.34717223048210144,0.5632271766662598,0.3535974323749542,0.5788289308547974,0.5243958830833435,0.4006837010383606,0.39648956060409546
ㅁㅋㅇㄱ,,"흣! 우드득
아아 쉬바

흣! 우드득
존~나 fuxk shit

이거 이명박이가 벽돌안에 철판 넣은거 아닙니까?

흣! 우드득
아아 쉬바

흣! 우드득
존~나 so hard♡

이거 이명박이가 벽돌안에 철판 넣은거 아닙니까?

이거 이명박이 이명박이 이명박이가 
이거 이명박이 이명박이 이명박이가 

철판! 넣은거 아닙니까~
이거 철판! 넣은거 아닙니까~

이거 이명박이 이명박이 이명박이가 

철판! 넣은거 아닙니까~
철판 철판 철판
넣은거 아닙니까~?

아- 아↘ 아아 아- 아↘ 아➚?
아- 아↘ 아아 아- 아↘ 아➚?
아!
아- 아↘ 아아 아- 아↘ 아➚?
아- 아↘ 아아 아- 아↘ 아➚?
아!
아- 아↘ 아아 아- 아↘ 아➚?
아!

文

ㅈ 가  |  _||
文 ㅌ  L  ||

人生のネタバレ死ぬっぽいな
すべて理解して患った
無邪気に踊っていたかった人生","soli(211.114) 2022.09.13 22:52:33
조회 258 추천 0 댓글 1",추천 0,조회 258,2022.09.13 22:52:33,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=30&page=2,성소수자,0.3633918762207031,0.4305881857872009,0.6245388388633728,0.5200227499008179,0.4021517038345337,0.5534458756446838,0.3312377333641052,0.5810644626617432,0.468159019947052,0.5620743036270142,0.4885902404785156
ㅇㅇ,,ㅇㅇ,"ㅇㅇ(211.114) 2022.08.26 09:16:45
조회 263 추천 0 댓글 0",추천 0,조회 263,2022.08.26 09:16:45,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=28&page=2,악플/욕설,0.3527768552303314,0.391679584980011,0.38230881094932556,0.4645081162452698,0.37009358406066895,0.5333956480026245,0.5120194554328918,0.5743261575698853,0.5922943353652954,0.3613134026527405,0.4554268717765808
ㅂㅇㅈ 불호,,"ㅇㅈ?
얼굴에 비해 개나댐","ㅇㅇ(211.114) 2022.08.09 17:17:56
조회 589 추천 7 댓글 2",추천 7,조회 589,2022.08.09 17:17:56,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=27&page=2,기타 혐오,0.4290725588798523,0.42656052112579346,0.38225221633911133,0.5036274790763855,0.37516260147094727,0.5594430565834045,0.4467812776565552,0.6147912740707397,0.5339550971984863,0.3323211073875427,0.4827517867088318
동호공고 애들좀 길옥다 정호식 백건대,,ㆍ,"주나현(223.38) 2022.07.13 23:18:18
조회 174 추천 0 댓글 0",추천 0,조회 174,2022.07.13 23:18:18,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=25&page=2,기타 혐오,0.35499900579452515,0.4124928414821625,0.4130985140800476,0.5163951516151428,0.3912205696105957,0.5507232546806335,0.4525190591812134,0.6030104756355286,0.5522763729095459,0.3612750768661499,0.47336140275001526
