제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
ㅇㅇㅇㅇㅇ,,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㄱㅊㅇ,"정어계 2025.05.18 12:18:44
조회 28 추천 0 댓글 0",추천 0,조회 28,2025.05.18 12:18:44,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=272&page=1,0.020839637145400047,0.010789787396788597,0.011504835449159145,0.018645016476511955,0.013109705410897732,0.010295712389051914,0.016719277948141098,0.009015195071697235,0.030809497460722923,0.938788890838623,0.009191709570586681
자위 장소 추천받는다,,"현무(222.101)
이장애시발새끼는 나랑 자위로 붙자","현무입니다 2025.05.18 10:30:16
조회 98 추천 0 댓글 1",추천 0,조회 98,2025.05.18 10:30:16,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=271&page=1,0.02947261556982994,0.049591537564992905,0.018406130373477936,0.008430960588157177,0.02096097357571125,0.01652551256120205,0.00959702581167221,0.05457249656319618,0.8712629079818726,0.016812549903988838,0.00840013474225998
현무님이랑 사귀고 싶으시다고요?,,욕망을 절제하세요~,"욕망을절제하셔야합니다~ 2025.05.17 21:01:35
조회 45 추천 0 댓글 0",추천 0,조회 45,2025.05.17 21:01:35,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=270&page=1,0.009547294117510319,0.017571523785591125,0.017789779230952263,0.0034854374825954437,0.008612147532403469,0.006764994468539953,0.015583207830786705,0.009328149259090424,0.15769991278648376,0.6972992420196533,0.006258697714656591
현무님사랑사겨요,,- dc official App,"광갤러(180.70) 2025.05.17 20:54:39
조회 44 추천 0 댓글 0",추천 0,조회 44,2025.05.17 20:54:39,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=269&page=1,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
하아아앙,,,"하으읏(210.120) 2025.05.16 15:22:44
조회 56 추천 0 댓글 0",추천 0,조회 56,2025.05.16 15:22:44,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=266&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ㄱㅊ,,ㅇ,"정어계 2025.05.13 18:13:06
조회 37 추천 0 댓글 0",추천 0,조회 37,2025.05.13 18:13:06,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=265&page=1,0.018850790336728096,0.011037461459636688,0.012619136832654476,0.01994955912232399,0.014095226302742958,0.010468464344739914,0.018832579255104065,0.009365822188556194,0.03137337043881416,0.9443227648735046,0.010108663700520992
예쁜 누나랑 할복하면서 놀고싶다,,거기야 누나!,"정어계 2025.05.11 20:55:36
조회 47 추천 0 댓글 0",추천 0,조회 47,2025.05.11 20:55:36,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=263&page=1,0.018715037032961845,0.010597879067063332,0.011604606173932552,0.020320508629083633,0.01464359275996685,0.0117495721206069,0.017925234511494637,0.008931515738368034,0.030347175896167755,0.9436606168746948,0.009642127901315689
수업시간에 몰래 같이 할복ㅈㅏ우ㅣ,,서로 배를 갈라 서로의 내장을 만지작 만지작 아앙♡,"정어계 2025.05.11 19:35:51
조회 38 추천 0 댓글 0",추천 0,조회 38,2025.05.11 19:35:51,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=262&page=1,0.026493573561310768,0.03161417320370674,0.009395536966621876,0.007245943415910006,0.004173814319074154,0.004471898544579744,0.005368355195969343,0.008960212580859661,0.3451786935329437,0.4844413101673126,0.0038991726469248533
스파게티엔 레몬티,,후식으론 초콜릿,"정어계 2025.05.11 19:32:07
조회 20 추천 0 댓글 0",추천 0,조회 20,2025.05.11 19:32:07,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=261&page=1,0.0166232381016016,0.011199375614523888,0.012234571389853954,0.018341856077313423,0.013267979957163334,0.009104689583182335,0.016648389399051666,0.008582876063883305,0.03522823005914688,0.9392110705375671,0.008921441622078419
외박할걸,,귀찮아서 안나갔는데 집가고싶네,"광갤러(210.120) 2025.05.08 22:34:20
조회 30 추천 0 댓글 0",추천 0,조회 30,2025.05.08 22:34:20,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=260&page=1,0.015189441852271557,0.008009660057723522,0.010275500826537609,0.014619695022702217,0.011200067587196827,0.008890914730727673,0.013330690562725067,0.00827072188258171,0.0468020960688591,0.9189825654029846,0.007551160175353289
사람이 진짜 개피곤할때,,기숙사 돌아가면서 빨리 사감쌤 보고싶다고 생각함,"정어계 2025.05.08 22:30:18
조회 53 추천 0 댓글 2",추천 0,조회 53,2025.05.08 22:30:18,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=259&page=1,0.02769532985985279,0.009906984865665436,0.01816820353269577,0.016260366886854172,0.011231150478124619,0.007958970963954926,0.013950685039162636,0.009650095365941525,0.03459874913096428,0.932101845741272,0.008359085768461227
할복자살 미소년,,학교 화장실에서 발견,"정어계 2025.05.08 08:07:22
조회 26 추천 0 댓글 0",추천 0,조회 26,2025.05.08 08:07:22,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=258&page=1,0.01623852737247944,0.010059883818030357,0.012747672386467457,0.017234014347195625,0.013164440169930458,0.009054823778569698,0.015116353519260883,0.008894415572285652,0.038073983043432236,0.9366841316223145,0.00906931422650814
ㅇㅇ,,,"정어계 2025.05.08 07:28:14
조회 38 추천 0 댓글 0",추천 0,조회 38,2025.05.08 07:28:14,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=257&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
방광 안에 있는거 꿀꺽,,꿀꺽꺽 꾸울꺼억,"정어계 2025.05.08 07:23:28
조회 44 추천 0 댓글 0",추천 0,조회 44,2025.05.08 07:23:28,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=256&page=1,0.015999460592865944,0.010461955331265926,0.009740970097482204,0.01616239920258522,0.011563260108232498,0.008860097266733646,0.015062841586768627,0.00835575070232153,0.04263894632458687,0.9326920509338379,0.008265498094260693
하루 세딸치는 광갤러인데,,"딸 못치니까 죽을맛이라
걍 룸메몰래치고있음
늦잠쌉가능이라 나가긴 싫어서 룸메 몰헤으응","광갤러(210.120) 2025.05.07 22:52:54
조회 53 추천 0 댓글 0",추천 0,조회 53,2025.05.07 22:52:54,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=255&page=1,0.04416798800230026,0.013442766852676868,0.008474614471197128,0.007539872545748949,0.008304978720843792,0.00403655506670475,0.0049561792984604836,0.008477852679789066,0.23889532685279846,0.6979953050613403,0.004670341964811087
시체유기,,♡♡♡♡♡♡,"정어계 2025.05.06 19:41:17
조회 29 추천 0 댓글 0",추천 0,조회 29,2025.05.06 19:41:17,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=253&page=1,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
학교가기싫은데,,학교가고싶다,"혜류 2025.05.04 21:09:47
조회 35 추천 0 댓글 0",추천 0,조회 35,2025.05.04 21:09:47,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=252&page=1,0.011363336816430092,0.0070262993685901165,0.009916811250150204,0.00884264800697565,0.00918271578848362,0.005883779376745224,0.009451447054743767,0.007456636521965265,0.11625462025403976,0.8466734886169434,0.005911906249821186
린쨩 초카와이,,카와이이이이이이,"정어계 2025.05.01 22:40:58
조회 42 추천 0 댓글 0",추천 0,조회 42,2025.05.01 22:40:58,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=251&page=1,0.015328837558627129,0.009369051083922386,0.011463538743555546,0.017538536339998245,0.010669450275599957,0.008848534896969795,0.01369021087884903,0.007838147692382336,0.04061584919691086,0.92274010181427,0.007282956037670374
할복이 너무 좋다,,끼에에에에에에에에에에엑,"정어계 2025.05.01 22:39:50
조회 32 추천 0 댓글 0",추천 0,조회 32,2025.05.01 22:39:50,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=250&page=1,0.007886643521487713,0.02624453604221344,0.013765561394393444,0.007335163187235594,0.0068069868721067905,0.01036069355905056,0.007402376271784306,0.009466114453971386,0.6482505202293396,0.1571013331413269,0.0052216388285160065
숲속에서 할복하고 죽어가는 아이를 떠올려라,,그리고 발기해라,"정어계 2025.05.01 08:36:02
조회 30 추천 0 댓글 0",추천 0,조회 30,2025.05.01 08:36:02,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=249&page=1,0.015352469868957996,0.009490643627941608,0.011486650444567204,0.01459857914596796,0.011238698847591877,0.007856669835746288,0.013984715566039085,0.008087171241641045,0.04635081812739372,0.9250074625015259,0.007830427959561348
아침 할복 실금 배변 구토 내장 피 그리고 시체,,꼴,"정어계 2025.05.01 08:08:57
조회 33 추천 0 댓글 0",추천 0,조회 33,2025.05.01 08:08:57,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=248&page=1,0.014294808730483055,0.007870582863688469,0.009799855761229992,0.011579900979995728,0.010207421146333218,0.006569381803274155,0.010482817888259888,0.008300374262034893,0.07456996291875839,0.898524820804596,0.006878055166453123
미소년 할복하고 교량 밑에 시체유기 하고싶어,,,"정어계 2025.04.30 22:14:25
조회 63 추천 0 댓글 1",추천 0,조회 63,2025.04.30 22:14:25,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=247&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리 학교 갤도 있구나..,,"오늘 학교 축제 개에바인데
진행하자고 한 사람 죽었으면 좋겠우요 :)","혜류 2025.04.30 15:24:46
조회 66 추천 0 댓글 0",추천 0,조회 66,2025.04.30 15:24:46,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=246&page=1,0.0065426575019955635,0.006956630386412144,0.009559922851622105,0.007546848151832819,0.00979674980044365,0.007298571988940239,0.010640698485076427,0.011604595929384232,0.49399882555007935,0.4066438376903534,0.005540066864341497
할복 존꼴,,ㅇㅇ,"정어계 2025.04.29 23:07:33
조회 37 추천 0 댓글 0",추천 0,조회 37,2025.04.29 23:07:33,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=245&page=1,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
ㅋㅋㅋ,,,"광갤러(222.101) 2025.04.29 18:31:40
조회 46 추천 0 댓글 0",추천 0,조회 46,2025.04.29 18:31:40,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=241&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09년생들 가정교육 못 받은 티가남,,ㅇㅇ,"광갤러(210.120) 2025.04.29 14:53:26
조회 109 추천 0 댓글 3",추천 0,조회 109,2025.04.29 14:53:26,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=240&page=1,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
누가 더 유명함 디카프리오 호날두,,- dc official App,"디바(59.28) 2025.04.29 14:35:08
조회 50 추천 0 댓글 2",추천 0,조회 50,2025.04.29 14:35:08,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=239&page=1,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
진짜 음란하다,,"학교에서 강요하는 오줌참기, 소변검사 ㅗㅜㅑ","정어계 2025.04.29 08:22:40
조회 104 추천 0 댓글 0",추천 0,조회 104,2025.04.29 08:22:40,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=238&page=1,0.013247277587652206,0.011888252571225166,0.034314632415771484,0.006373703479766846,0.011816928163170815,0.003980463836342096,0.00524991424754262,0.010029271245002747,0.23671409487724304,0.6282862424850464,0.006233967840671539
기숙사 1학년 싸가지 없다,,선배한테 말하는 꼬라지가,"정어계 2025.04.29 07:32:07
조회 68 추천 0 댓글 0",추천 0,조회 68,2025.04.29 07:32:07,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=237&page=1,0.012253626249730587,0.012606879696249962,0.00905156321823597,0.009264970198273659,0.018421141430735588,0.006208507344126701,0.009079334326088428,0.03748621419072151,0.7957905530929565,0.10880239307880402,0.007712043821811676
미소녀 할복하고 싶다,,"내장 따뜻할때 끌어안아야함
실금하면 몸에 묻히고 싶고","정어계 2025.04.28 22:51:57
조회 36 추천 0 댓글 0",추천 0,조회 36,2025.04.28 22:51:57,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=236&page=1,0.011976396664977074,0.012021036818623543,0.010518237948417664,0.007326037622988224,0.007002293132245541,0.004399639088660479,0.0064530442468822,0.009291577152907848,0.43473705649375916,0.579538106918335,0.005545542575418949
밥먹는중,,할복 할 생각뿐,"정어계 2025.04.28 16:44:29
조회 38 추천 0 댓글 0",추천 0,조회 38,2025.04.28 16:44:29,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=234&page=1,0.010101079940795898,0.00786101259291172,0.006561621557921171,0.008376392535865307,0.009036123752593994,0.005888932850211859,0.007866744883358479,0.009458609856665134,0.4441933333873749,0.6325425505638123,0.00614614924415946
글댓합 100이 자랑인가요?,,"더 짜치네요
자중하시길 바랍니다~","욕망을절제하셔야합니다~ 2025.04.28 15:56:50
조회 46 추천 0 댓글 0",추천 0,조회 46,2025.04.28 15:56:50,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=233&page=1,0.010386025533080101,0.008149524219334126,0.008092375472187996,0.007440938614308834,0.008249596692621708,0.006110258400440216,0.009314386174082756,0.007943271659314632,0.18707887828350067,0.8190212249755859,0.0058418214321136475
소변검사 개꼴,,내 오줌을 남에게 보여주는건가,"정어계 2025.04.28 08:29:44
조회 65 추천 0 댓글 0",추천 0,조회 65,2025.04.28 08:29:44,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=231&page=1,0.015065310522913933,0.009094241075217724,0.011682571843266487,0.012300166301429272,0.008875473402440548,0.006084462162107229,0.011408654041588306,0.007790621370077133,0.06286157667636871,0.9041860699653625,0.006777051370590925
아침,,할복실금,"정어계 2025.04.28 08:17:09
조회 31 추천 0 댓글 0",추천 0,조회 31,2025.04.28 08:17:09,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=230&page=1,0.009660507552325726,0.008275635540485382,0.005965209566056728,0.007420153822749853,0.00937461294233799,0.006342746317386627,0.009104713797569275,0.011065457947552204,0.4701838791370392,0.6056566834449768,0.005879451986402273
여기 기숙사생 적어도 3명은 있는듯,,기숙사가 이렇게 똥간이었나,"광갤러(210.120) 2025.04.27 23:31:58
조회 57 추천 0 댓글 0",추천 0,조회 57,2025.04.27 23:31:58,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=226&page=1,0.010118823498487473,0.005221924278885126,0.01965949311852455,0.015211611054837704,0.008833717554807663,0.009865489788353443,0.007086413446813822,0.011049407534301281,0.08696920424699783,0.7847387790679932,0.006390860769897699
누가 더 유명함 에미넴 메시,,- dc official App,"디바(59.28) 2025.04.27 23:28:54
조회 54 추천 0 댓글 1",추천 0,조회 54,2025.04.27 23:28:54,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=225&page=2,0.012841418385505676,0.007844464853405952,0.009920693002641201,0.017234547063708305,0.00868525542318821,0.00734416488558054,0.01353029627352953,0.00821048952639103,0.05770694836974144,0.9080140590667725,0.006885179318487644
청소 왜 개지랄이노,,미친년,"광갤러(210.120) 2025.04.27 22:22:19
조회 35 추천 0 댓글 0",추천 0,조회 35,2025.04.27 22:22:19,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=222&page=2,0.10556502640247345,0.006481968332082033,0.013254383578896523,0.012113998644053936,0.012601463124155998,0.00857632514089346,0.009868056513369083,0.05355915054678917,0.8010780215263367,0.03631293401122093,0.0073053049854934216
인간의 성욕을 자극하는 할복,,"아프고 죽기 싫어서 발버둥 치는 것도 좋고
웃으면서 장기자랑하는 것도 좋지만
의의는 실금과 배변에 있다

일단 몸에 힘이 빠져서 나온다는 부분이 제일 꼴","정어계 2025.04.27 02:12:09
조회 66 추천 0 댓글 0",추천 0,조회 66,2025.04.27 02:12:09,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=219&page=2,0.014267314225435257,0.009618815034627914,0.012396721169352531,0.013060343451797962,0.009918823838233948,0.0062731183134019375,0.012180947698652744,0.007706676609814167,0.057807665318250656,0.909623384475708,0.007169760763645172
왕숙천 산책하고 왔다,,할복하기 딱 좋은 곳,"정어계 2025.04.26 20:01:31
조회 48 추천 0 댓글 0",추천 0,조회 48,2025.04.26 20:01:31,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=218&page=2,0.00814008992165327,0.010702792555093765,0.007323478348553181,0.009955238550901413,0.008876548148691654,0.008995558135211468,0.010568419471383095,0.018687017261981964,0.7578971982002258,0.3021147549152374,0.006985489744693041
나는 사실 유체이탈을 할 수 있어,,"너네 똥싸는거 지켜봤어
낑낑 거리는게 귀엽더라","정어계 2025.04.26 06:16:40
조회 39 추천 0 댓글 0",추천 0,조회 39,2025.04.26 06:16:40,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=217&page=2,0.01329047977924347,0.008280795067548752,0.010898463428020477,0.012945235706865788,0.009269860573112965,0.004335055127739906,0.007669742219150066,0.006985324434936047,0.14835965633392334,0.8350892663002014,0.006304541137069464
부끄러워하는 나체의 은발미소녀,,,"정어계 2025.04.26 06:08:59
조회 44 추천 0 댓글 0",추천 0,조회 44,2025.04.26 06:08:59,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=216&page=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
할복이 꼴린다 쇼타를 범죄자로 키울거다 로리는 굶겨죽인다 이러지만 결국,,"시험 끝나면 정상성욕 돌아올게 뻔한걸

한국의 교육제도는 사람을 싸이코패스로 만든다 ㄷㄷㄷㄷ","정어계 2025.04.25 03:29:05
조회 54 추천 0 댓글 0",추천 0,조회 54,2025.04.25 03:29:05,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=212&page=2,0.11652040481567383,0.025682765990495682,0.05778973922133446,0.010718146339058876,0.016106432303786278,0.013148912228643894,0.07287748903036118,0.5841318964958191,0.4332146942615509,0.04173887521028519,0.018264466896653175
귀여운 로리는 굶어죽이고 싶음,,"굶어 죽는 과정 말라가는 과정 지켜보고 싶어
밥 달라고 하면 죽인다고 협박하며 사랑을 갈구하게 만들고 싶음
근데 사랑은 안주고 싶음. 사랑 받지 못한 미소녀가 너무 좋음","정어계 2025.04.25 03:10:34
조회 42 추천 0 댓글 0",추천 0,조회 42,2025.04.25 03:10:34,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=209&page=2,0.796769917011261,0.018733566626906395,0.03033418208360672,0.02094445377588272,0.009646061807870865,0.007513254415243864,0.014415783807635307,0.021056875586509705,0.05248398333787918,0.2663646638393402,0.008385990746319294
페미년들 다 뒤져라,,"고3이 있지도 않은 가오잡고 오스트렐라피테쿠스 마냥 구부정하게  걷노
키도 작은 년이 할머니인데 노인정이나 가지 뭔 기숙사를 쳐 와서 죽여버리고 싶게 만드노","광갤러(210.120) 2025.04.24 23:14:50
조회 46 추천 0 댓글 0",추천 0,조회 46,2025.04.24 23:14:50,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=202&page=2,0.054343584924936295,0.014404604211449623,0.030625153332948685,0.006509886123239994,0.11953958123922348,0.004772710148245096,0.003631001338362694,0.04175984486937523,0.3648581802845001,0.10031483322381973,0.009004084393382072
사감 또,,개지랄이노,"광갤러(210.120) 2025.04.24 22:15:30
조회 44 추천 0 댓글 0",추천 0,조회 44,2025.04.24 22:15:30,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=201&page=2,0.02203485555946827,0.02317538857460022,0.0173991359770298,0.009683802723884583,0.008998163044452667,0.011435882188379765,0.011786014772951603,0.026301251724362373,0.9035343527793884,0.03947187215089798,0.007256704848259687
귀여운 쇼타를 보면 괴롭히고 싶음,,"신체적 폭행은 물론이고 정서적 학대도 해서 자존감 낮아지게 하고싶다.
나한테서 못벗어나게
모든 인간은 쓰레기고 나만 믿어야한다면서 가스라이팅 하고
범죄자로 키우고 싶음","정말어쩔수없는계정 2025.04.24 21:23:59
조회 53 추천 0 댓글 0",추천 0,조회 53,2025.04.24 21:23:59,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=200&page=2,0.01878325082361698,0.06640636920928955,0.056400932371616364,0.013479520566761494,0.008999493904411793,0.0038015099707990885,0.03520970419049263,0.1812560260295868,0.5712168216705322,0.021389435976743698,0.00871914904564619
공부하기 싫다,,그치 네루야,"정말어쩔수없는계정 2025.04.24 21:09:46
조회 60 추천 0 댓글 0",추천 0,조회 60,2025.04.24 21:09:46,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=198&page=2,0.017552610486745834,0.012158069759607315,0.01255815289914608,0.021380076184868813,0.014096014201641083,0.01044319849461317,0.020227480679750443,0.00873330608010292,0.030165476724505424,0.9464336633682251,0.010194806382060051
시체는,,"옷 벗겨서 사람 많이 다니는 곳에 전시하고 싶음
난 진지해","정말어쩔수없는계정 2025.04.24 12:08:19
조회 40 추천 0 댓글 0",추천 0,조회 40,2025.04.24 12:08:19,https://gall.dcinside.com/mgallery/board/view/?id=kwangdong&no=193&page=2,0.012564674951136112,0.008251293562352657,0.012622518464922905,0.006557001732289791,0.007296096067875624,0.005396317690610886,0.0072080516256392,0.008033796213567257,0.22366458177566528,0.75393146276474,0.005595337133854628
