제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
수행평가채점에,,"자기 정치적 성향 반영하는건 실망이다..

첫눈에 반했는데..
보수라고 믿었는데..","수학(106.101) 2024.11.25 23:09:10
조회 355 추천 7 댓글 1",추천 7,조회 355,2024.11.25 23:09:10,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=74&page=1,0.01248144544661045,0.00782137829810381,0.009555774740874767,0.012312726117670536,0.01172900851815939,0.008300530724227428,0.015099056996405125,0.008437314070761204,0.056935910135507584,0.9147451519966125,0.0072037698701024055
생일이,,5월 23일이면 어떨거같노?,"523(125.142) 2024.11.22 22:49:52
조회 326 추천 7 댓글 3",추천 7,조회 326,2024.11.22 22:49:52,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=73&page=1,0.015027778223156929,0.011168337427079678,0.012280208058655262,0.01844204217195511,0.014412480406463146,0.011685309000313282,0.019144797697663307,0.00887877494096756,0.03362094983458519,0.9437300562858582,0.00991766806691885
반갑노...,,동국고 마이너갤,"수학(58.230) 2024.11.22 22:48:37
조회 179 추천 0 댓글 0",추천 0,조회 179,2024.11.22 22:48:37,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=72&page=1,0.021332012489438057,0.011598586104810238,0.015084972605109215,0.027294162660837173,0.014874984510242939,0.028872745111584663,0.013054875656962395,0.00990300439298153,0.02149498462677002,0.9259254932403564,0.010618368163704872
수능 D-3 갤러들에게,,"다들 고마웠고
다같이 잘해보자!!!
화이팅
team-dong gael","동갤러(118.235) 2024.11.10 21:36:14
조회 239 추천 0 댓글 0",추천 0,조회 239,2024.11.10 21:36:14,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=71&page=1,0.011650221422314644,0.007540804333984852,0.007932749576866627,0.22020478546619415,0.0057816714979708195,0.007024405989795923,0.006250638514757156,0.009875803254544735,0.1685909926891327,0.3690342307090759,0.006973543204367161
타면 뒤진다,,지쿠터 타면,"지쿠터 타지마라(211.114) 2024.11.06 10:18:23
조회 201 추천 0 댓글 0",추천 0,조회 201,2024.11.06 10:18:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=70&page=1,0.01579488255083561,0.010512660257518291,0.012581299059092999,0.018201660364866257,0.014118743129074574,0.009776283986866474,0.016925636678934097,0.008665367029607296,0.034929580986499786,0.9398566484451294,0.009174719452857971
"외출ㅇ,ㄴ 지쿠터",,ㅅㅂ,"지쿠터 타지마라(211.114) 2024.11.06 10:17:37
조회 149 추천 2 댓글 0",추천 2,조회 149,2024.11.06 10:17:37,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=69&page=1,0.01757705584168434,0.012585778720676899,0.016781801357865334,0.014904333278536797,0.012592008337378502,0.01303404662758112,0.014599629677832127,0.031148355454206467,0.9166308641433716,0.043991148471832275,0.009122632443904877
지쿠터 타지마라 시즌2,,"ㅇㄷ

프롬프트
Gore.scooter.injured.broken.bloody.serious.painful.sprain.die.death.car accident.creepy
네거티브
프롬프트
샘플링 DPM++ 2M Karras
스타일 None","지쿠터 타지마라(211.114) 2024.11.06 10:10:05
조회 365 추천 1 댓글 4",추천 1,조회 365,2024.11.06 10:10:05,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=68&page=1,0.014501255005598068,0.008224732242524624,0.015257932245731354,0.046310532838106155,0.008980020880699158,0.007483983412384987,0.014621961861848831,0.007935644127428532,0.04484780132770538,0.9082682728767395,0.008665218017995358
동국고 근황,,"자기 성적이 안 좋아서 수시 못 쓰는 걸 수시 못쓴다고 선생님 욕함
자기 자리는 제일 더러운데 분리수거 안한다고 애들한테 욕함
선생님한테 욕하지 말고 자습시간에 자지 말고 공부하고, 애들한테 분리수거 안한다고 욕할 시간에 자기 자리나 깨끗하게 치워줬으면 해❤+","건전한동국고캠페인(180.231) 2024.11.02 23:18:32
조회 1127 추천 43 댓글 2",추천 43,조회 1127,2024.11.02 23:18:32,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=67&page=1,0.05184698849916458,0.01950017921626568,0.011164636351168156,0.004903178662061691,0.008539257571101189,0.002474297536537051,0.004551265388727188,0.022516481578350067,0.4046190083026886,0.3904402256011963,0.005193180404603481
집 가고 싶으면 개추,,,"동갤러(211.114) 2024.10.29 15:26:32
조회 303 추천 3 댓글 2",추천 3,조회 303,2024.10.29 15:26:32,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=66&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
학거한,,학교 자체가 거대한 한녀임,"ㅇㅇ(106.101) 2024.10.29 14:55:51
조회 204 추천 4 댓글 1",추천 4,조회 204,2024.10.29 14:55:51,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=65&page=1,0.9591681957244873,0.044941626489162445,0.025996549054980278,0.06808003038167953,0.030985087156295776,0.03179303929209709,0.030565161257982254,0.08295515179634094,0.023890970274806023,0.034286171197891235,0.01775320991873741
국제고 ㄹ황,,,"동갤러(211.114) 2024.10.16 20:04:19
조회 520 추천 0 댓글 0",추천 0,조회 520,2024.10.16 20:04:19,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=64&page=1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
근데,,"왜 글 싸지말라고함?
싸면 어케되노","ㅇㅇ(106.101) 2024.10.16 20:01:21
조회 201 추천 0 댓글 1",추천 0,조회 201,2024.10.16 20:01:21,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=63&page=1,0.014823575504124165,0.007897146046161652,0.00891165342181921,0.009482142515480518,0.009586988016963005,0.007072974927723408,0.010731376707553864,0.008112394250929356,0.07464088499546051,0.889075517654419,0.00632740743458271
싸지 시원하게 한사바리 박을년 연락 꽂아라,,글싸지르기 ㄴㄴ 게이들아,"동갤러(211.114) 2024.10.10 15:06:04
조회 317 추천 1 댓글 0",추천 1,조회 317,2024.10.10 15:06:04,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=62&page=1,0.01941858045756817,0.012824177742004395,0.3641599416732788,0.007464214693754911,0.007366185076534748,0.004910361021757126,0.008699898608028889,0.014859342016279697,0.20751506090164185,0.3695208430290222,0.008374768309295177
실시간 야붕이 ㅈ됐다,,"라면 먹다가 ㅇㅂ한테 걸림
이럼 선도가냐","동갤러(211.114) 2024.10.09 21:50:05
조회 338 추천 0 댓글 1",추천 0,조회 338,2024.10.09 21:50:05,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=61&page=1,0.017434680834412575,0.005999778397381306,0.007653410546481609,0.008898704312741756,0.009253679774701595,0.006522465031594038,0.006940767168998718,0.007687921170145273,0.2129477858543396,0.7762932181358337,0.005510590970516205
선수입장,,동갤주 등장이다 반갑습니노,"동갤러(211.114) 2024.10.09 20:37:07
조회 191 추천 0 댓글 1",추천 0,조회 191,2024.10.09 20:37:07,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=60&page=1,0.01661083474755287,0.011703628115355968,0.012196115218102932,0.015596681274473667,0.012619494460523129,0.011380020529031754,0.014882883056998253,0.008281056769192219,0.03598397597670555,0.9348174929618835,0.008765513077378273
동탄국제고 근황ㅇㅇ,,"못생긴 계집애들이 운동장에 처앉아서 예쁜척 사진찍음

뺨싸대기 마려움 ㅇㅈ?","동갤러(211.114) 2024.10.09 20:21:26
조회 676 추천 10 댓글 2",추천 10,조회 676,2024.10.09 20:21:26,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=59&page=1,0.926444947719574,0.06861048191785812,0.013505383394658566,0.040270254015922546,0.05021347850561142,0.021470922976732254,0.018282705917954445,0.08474569767713547,0.03209862485527992,0.028064874932169914,0.015035622753202915
수행하기 싫더,,ㅇㅈ?,"동갤러(211.114) 2024.10.09 20:18:39
조회 120 추천 0 댓글 0",추천 0,조회 120,2024.10.09 20:18:39,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=58&page=1,0.019164469093084335,0.011196044273674488,0.011751228012144566,0.018604116514325142,0.013391789980232716,0.009723166935145855,0.016640663146972656,0.008803117088973522,0.03296637907624245,0.9397379159927368,0.009402329102158546
야 기분좋다,,추석 덕분에 시오후키보짓물 폭발함 ㅇㅇ,"ㅇㅇ(1.238) 2024.09.14 20:58:22
조회 218 추천 0 댓글 3",추천 0,조회 218,2024.09.14 20:58:22,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=57&page=1,0.7618175745010376,0.05228247866034508,0.0153268501162529,0.020978834480047226,0.012437038123607635,0.01581439934670925,0.007143303286284208,0.019160162657499313,0.10767780244350433,0.11889290809631348,0.00888021755963564
갤 뒤졌노,,ㅇ,"동갤러(211.243) 2024.09.14 20:54:27
조회 152 추천 0 댓글 1",추천 0,조회 152,2024.09.14 20:54:27,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=56&page=1,0.018850790336728096,0.011037461459636688,0.012619136832654476,0.01994955912232399,0.014095226302742958,0.010468464344739914,0.018832579255104065,0.009365822188556194,0.03137337043881416,0.9443227648735046,0.010108663700520992
옆 국제고인데,,니들 방송 나갔더라 ㅋ,"동갤러(168.126) 2024.09.12 16:34:02
조회 430 추천 0 댓글 1",추천 0,조회 430,2024.09.12 16:34:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=55&page=1,0.013774575665593147,0.00745561346411705,0.008707934990525246,0.013427180238068104,0.011624564416706562,0.0074585494585335255,0.01267658919095993,0.008411135524511337,0.061944857239723206,0.9085091352462769,0.006951658055186272
자지보지응디섹스기분좋다,,"예아
- dc official App","ㅇㅇ(106.101) 2024.07.19 19:55:52
조회 389 추천 4 댓글 1",추천 4,조회 389,2024.07.19 19:55:52,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=54&page=1,0.014967451803386211,0.008355881087481976,0.010359534062445164,0.017364921048283577,0.008241692557930946,0.0070312912575900555,0.013600822538137436,0.008336767554283142,0.0523311048746109,0.9109705686569214,0.006838963367044926
갤 살아있었노,,"ㅇ
- dc official App","동갤러(146.70) 2024.07.16 16:58:28
조회 114 추천 0 댓글 0",추천 0,조회 114,2024.07.16 16:58:28,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=53&page=1,0.013541700318455696,0.007776396349072456,0.009897862561047077,0.016338780522346497,0.009030100889503956,0.0073553393594920635,0.013255956582725048,0.008155955001711845,0.05560809373855591,0.9095990657806396,0.006877710111439228
근황이다,,ㅇㅇ,"동갤러(39.7) 2024.07.04 10:54:23
조회 285 추천 1 댓글 0",추천 1,조회 285,2024.07.04 10:54:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=52&page=1,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
지쿠터 타지마라,,ㅇㅇ,"동갤러(211.114) 2024.06.26 14:25:04
조회 456 추천 8 댓글 2",추천 8,조회 456,2024.06.26 14:25:04,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=50&page=1,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
노.,,...,"ㅇㅇ(1.238) 2024.03.03 23:39:21
조회 147 추천 1 댓글 1",추천 1,조회 147,2024.03.03 23:39:21,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=48&page=1,0.017402151599526405,0.011170308105647564,0.012863093055784702,0.018818818032741547,0.013441615737974644,0.010510394349694252,0.018999073654413223,0.009147838689386845,0.03421346843242645,0.9441834092140198,0.010079961270093918
무.,,..,"ㅇㅇ(1.238) 2024.03.03 23:39:12
조회 42 추천 0 댓글 0",추천 0,조회 42,2024.03.03 23:39:12,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=47&page=1,0.01704217866063118,0.010831071063876152,0.01268888171762228,0.01782488077878952,0.01316321361809969,0.009971041232347488,0.017656121402978897,0.0090562142431736,0.03546392172574997,0.9407474398612976,0.009642241522669792
현.,,.,"ㅇㅇ(1.238) 2024.03.03 23:39:02
조회 46 추천 0 댓글 0",추천 0,조회 46,2024.03.03 23:39:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=46&page=1,0.016272153705358505,0.01056507509201765,0.012162142433226109,0.01787913218140602,0.013169482350349426,0.009789579547941685,0.01716236211359501,0.009079458191990852,0.03682119771838188,0.9399781823158264,0.009453335776925087
혹시,,"어느 대학 정도부터 '공부 잘했네?
라는 인식이 드시나요. '공부 진짜 잘
했네' 또는 '공부 나름 잘했네'가
아니라 그냥 딱'공부 잘했네' 이정도요
- dc official App","동갤러(112.167) 2024.02.26 18:22:48
조회 136 추천 0 댓글 0",추천 0,조회 136,2024.02.26 18:22:48,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=45&page=1,0.01580449379980564,0.009302349761128426,0.009282872080802917,0.012478219345211983,0.010980385355651379,0.007096911780536175,0.012980817817151546,0.011234646663069725,0.050229016691446304,0.9037477374076843,0.006899798288941383
학교만 이쁜 구데기,,"ㄹㅇ
- dc official App","ㅇㅇ(218.50) 2024.01.04 18:10:47
조회 566 추천 3 댓글 1",추천 3,조회 566,2024.01.04 18:10:47,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=44&page=1,0.01264333538711071,0.006982023827731609,0.008253226988017559,0.01263243518769741,0.006932434160262346,0.006222091149538755,0.009783187881112099,0.008216237649321556,0.10946717858314514,0.8550580143928528,0.005684546194970608
2023 한기대 취업률 80프로(중견이상 61프로),,https://www.joongang.co.kr/article/25218566#home,"짱구 2024.01.02 09:09:20
조회 159 추천 0 댓글 0",추천 0,조회 159,2024.01.02 09:09:20,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=43&page=1,0.016714757308363914,0.004447427578270435,0.012531725689768791,0.021754659712314606,0.005270133260637522,0.0043829940259456635,0.012673663906753063,0.024148721247911453,0.29148876667022705,0.40240001678466797,0.005244316533207893
ㅈㄴ 궁금한건데,,"일요일에는 왜 교복을 입고 다니는거임?
자부심 있음?","동갤러(220.88) 2023.08.27 21:40:59
조회 629 추천 6 댓글 1",추천 6,조회 629,2023.08.27 21:40:59,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=42&page=1,0.010785316117107868,0.007851909846067429,0.013890624046325684,0.010922632180154324,0.009115195833146572,0.007503930013626814,0.014911224134266376,0.008045356720685959,0.07255041599273682,0.9022464752197266,0.007150168530642986
동국갤 활성화 가자,,"오늘 부터 입갤한다
댓글 달고 실베 가보자




없뎃디시콘 보기","스테판커리(211.114) 2023.08.16 13:26:38
조회 517 추천 3 댓글 3",추천 3,조회 517,2023.08.16 13:26:38,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=41&page=1,0.016586650162935257,0.016629694029688835,0.007605092134326696,0.005391403567045927,0.00851415190845728,0.0066229053772985935,0.0050431047566235065,0.013150663115084171,0.6426565647125244,0.3571324646472931,0.00530490605160594
영어공부,,"안녕하세요.
동탄국제고학생 대상으로 영어에세이나 영어 과외 합니다
미국에서 아이비리그 다니는 학생이고 성의것 가르쳐 드립니다
관심있으신분 연락 부탁합니다","낸시(115.140) 2023.06.30 19:38:10
조회 429 추천 0 댓글 1",추천 0,조회 429,2023.06.30 19:38:10,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=40&page=1,0.015286797657608986,0.008221298456192017,0.015078902244567871,0.03546857833862305,0.011579658836126328,0.016467688605189323,0.016462622210383415,0.00942505057901144,0.027439191937446594,0.9290276765823364,0.009509285911917686
동국 소식,,그래,"덕다카피바라(118.235) 2023.01.29 22:12:49
조회 648 추천 0 댓글 2",추천 0,조회 648,2023.01.29 22:12:49,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=38&page=1,0.0168523620814085,0.01047794334590435,0.01237997692078352,0.018696419894695282,0.012938419356942177,0.008803286589682102,0.01696058362722397,0.008785978890955448,0.03816216066479683,0.9398206472396851,0.009569060988724232
동국고 전1,,이대 약대 맞음?,"미노(211.234) 2023.01.01 18:34:54
조회 481 추천 0 댓글 0",추천 0,조회 481,2023.01.01 18:34:54,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=37&page=1,0.02179364114999771,0.011693902313709259,0.014202544465661049,0.0190748181194067,0.014498081058263779,0.010709605179727077,0.01806514337658882,0.009928994812071323,0.028794126585125923,0.9453420639038086,0.010451598092913628
안아줘요,,,"아니치르노 2022.12.02 04:57:23
조회 276 추천 0 댓글 0",추천 0,조회 276,2022.12.02 04:57:23,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=35&page=2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
동탄국제고<----------이새끼 병신,,아니 어떻게 학교에 한녀가 남자의 세배 ㅋ,"동국고갤주(211.114) 2022.11.28 09:57:17
조회 1195 추천 17 댓글 1",추천 17,조회 1195,2022.11.28 09:57:17,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=33&page=2,0.9012727737426758,0.09860014170408249,0.01395378727465868,0.06841921806335449,0.013795260339975357,0.019511310383677483,0.018281985074281693,0.0311899371445179,0.021102333441376686,0.05270395055413246,0.012113576754927635
동국 대숲 뭐냐,,뭐이리 불만들이 많노 ㅋㅋ,"123(119.204) 2022.11.12 23:27:02
조회 480 추천 1 댓글 0",추천 1,조회 480,2022.11.12 23:27:02,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=32&page=2,0.010845077224075794,0.009780200198292732,0.008153451606631279,0.007767857518047094,0.008522480726242065,0.006102048326283693,0.007873338647186756,0.012778007425367832,0.6952344179153442,0.3382054567337036,0.005955818109214306
동국인들 모여보자 ㅋㅋ,,동붕이들 이거 보면 인스타 스토리에 올랴봐라 누가 이 글 보는지 본인 궁금함 ㅌㅋ,"동붕(39.125) 2022.11.12 19:16:29
조회 332 추천 1 댓글 0",추천 1,조회 332,2022.11.12 19:16:29,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=31&page=2,0.03447709232568741,0.008416280150413513,0.009421141818165779,0.01285197027027607,0.010088601149618626,0.007130659185349941,0.004200452473014593,0.009778625331819057,0.12050546705722809,0.7429742813110352,0.005086675751954317
ㅁㅋㅇㄱ,,"흣! 우드득
아아 쉬바

흣! 우드득
존~나 fuxk shit

이거 이명박이가 벽돌안에 철판 넣은거 아닙니까?

흣! 우드득
아아 쉬바

흣! 우드득
존~나 so hard♡

이거 이명박이가 벽돌안에 철판 넣은거 아닙니까?

이거 이명박이 이명박이 이명박이가 
이거 이명박이 이명박이 이명박이가 

철판! 넣은거 아닙니까~
이거 철판! 넣은거 아닙니까~

이거 이명박이 이명박이 이명박이가 

철판! 넣은거 아닙니까~
철판 철판 철판
넣은거 아닙니까~?

아- 아↘ 아아 아- 아↘ 아➚?
아- 아↘ 아아 아- 아↘ 아➚?
아!
아- 아↘ 아아 아- 아↘ 아➚?
아- 아↘ 아아 아- 아↘ 아➚?
아!
아- 아↘ 아아 아- 아↘ 아➚?
아!

文

ㅈ 가  |  _||
文 ㅌ  L  ||

人生のネタバレ死ぬっぽいな
すべて理解して患った
無邪気に踊っていたかった人生","soli(211.114) 2022.09.13 22:52:33
조회 258 추천 0 댓글 1",추천 0,조회 258,2022.09.13 22:52:33,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=30&page=2,0.017142826691269875,0.020738935098052025,0.013542376458644867,0.006841577123850584,0.006430567242205143,0.006152884103357792,0.007870872505009174,0.023454688489437103,0.6568572521209717,0.1488858312368393,0.005209812894463539
ㅇㅇ,,ㅇㅇ,"ㅇㅇ(211.114) 2022.08.26 09:16:45
조회 263 추천 0 댓글 0",추천 0,조회 263,2022.08.26 09:16:45,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=28&page=2,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
ㅂㅇㅈ 불호,,"ㅇㅈ?
얼굴에 비해 개나댐","ㅇㅇ(211.114) 2022.08.09 17:17:56
조회 589 추천 7 댓글 2",추천 7,조회 589,2022.08.09 17:17:56,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=27&page=2,0.019167978316545486,0.023942196741700172,0.009476966224610806,0.007436830084770918,0.008886188268661499,0.006506633944809437,0.006898445542901754,0.025932684540748596,0.8522917032241821,0.10419683903455734,0.006372097413986921
동호공고 애들좀 길옥다 정호식 백건대,,ㆍ,"주나현(223.38) 2022.07.13 23:18:18
조회 174 추천 0 댓글 0",추천 0,조회 174,2022.07.13 23:18:18,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=25&page=2,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
이 갤은 과천외고가 지배하겠다.,,"ㅇㅇ
- dc official App","평촌 2022.06.30 18:39:27
조회 578 추천 1 댓글 2",추천 1,조회 578,2022.06.30 18:39:27,https://gall.dcinside.com/mgallery/board/view/?id=dghscommunity&no=19&page=2,0.014747869223356247,0.008208629675209522,0.010164604522287846,0.016097307205200195,0.009572057984769344,0.007253332529217005,0.013432399369776249,0.008133839815855026,0.050566256046295166,0.9146890640258789,0.007100242655724287
